iter	Passed	Remaining
5695	99047	1640128
5696	99066	1640146
5697	99091	1640258
5698	99127	1640549
5699	99147	1640571
5700	99169	1640625
5701	99198	1640809
5702	99228	1641002
5703	99250	1641058
5704	99269	1641066
5705	99293	1641152
5706	99315	1641204
5707	99341	1641332
5708	99368	1641474
5709	99390	1641533
5710	99411	1641572
5711	99429	1641566
5712	99441	1641464
5713	99457	1641419
5714	99475	1641415
5715	99497	1641479
5716	99509	1641371
5717	99525	1641326
5718	99540	1641271
5719	99557	1641243
5720	99574	1641226
5721	99591	1641204
5722	99613	1641261
5723	99631	1641249
5724	99645	1641177
5725	99661	1641132
5726	99677	1641087
5727	99692	1641036
5728	99706	1640954
5729	99722	1640914
5730	99745	1640989
5731	99761	1640952
5732	99776	1640904
5733	99790	1640832
5734	99808	1640811
5735	99825	1640786
5736	99840	1640730
5737	99854	1640656
5738	99895	1641033
5739	99913	1641027
5740	99935	1641078
5741	99952	1641054
5742	99967	1640995
5743	99980	1640918
5744	100004	1641006
5745	100020	1640963
5746	100036	1640923
5747	100051	1640866
5748	100064	1640780
5749	100081	1640749
5750	100097	1640711
5751	100111	1640633
5752	100134	1640705
5753	100152	1640705
5754	100165	1640621
5755	100182	1640589
5756	100196	1640511
5757	100213	1640488
5758	100229	1640453
5759	100251	1640506
5760	100270	1640511
5761	100286	1640475
5762	100303	1640451
5763	100319	1640416
5764	100336	1640384
5765	100351	1640341
5766	100370	1640337
5767	100389	1640345
5768	100405	1640316
5769	100421	1640275
5770	100436	1640206
5771	100452	1640174
5772	100469	1640147
5773	100485	1640101
5774	100506	1640149
5775	100523	1640123
5776	100538	1640073
5777	100552	1639988
5778	100569	1639977
5779	100585	1639934
5780	100601	1639893
5781	100618	1639867
5782	100641	1639944
5783	100663	1640006
5784	100684	1640036
5785	100703	1640046
5786	100725	1640111
5787	100742	1640082
5788	100758	1640043
5789	100774	1639995
5790	100789	1639946
5791	100805	1639907
5792	100821	1639863
5793	100837	1639829
5794	100854	1639796
5795	100869	1639745
5796	100889	1639764
5797	100914	1639875
5798	100929	1639812
5799	100951	1639869
5800	100968	1639857
5801	100985	1639819
5802	101001	1639793
5803	101019	1639774
5804	101034	1639724
5805	101051	1639698
5806	101073	1639748
5807	101095	1639811
5808	101112	1639783
5809	101128	1639740
5810	101142	1639681
5811	101159	1639648
5812	101175	1639603
5813	101190	1639557
5814	101209	1639560
5815	101226	1639532
5816	101240	1639461
5817	101256	1639426
5818	101273	1639398
5819	101290	1639381
5820	101308	1639364
5821	101321	1639274
5822	101337	1639243
5823	101354	1639215
5824	101371	1639193
5825	101385	1639120
5826	101402	1639099
5827	101419	1639078
5828	101434	1639022
5829	101448	1638948
5830	101465	1638926
5831	101482	1638902
5832	101499	1638872
5833	101516	1638840
5834	101534	1638842
5835	101552	1638827
5836	101568	1638787
5837	101582	1638715
5838	101598	1638684
5839	101611	1638597
5840	101628	1638566
5841	101641	1638482
5842	101659	1638469
5843	101673	1638403
5844	101691	1638389
5845	101708	1638363
5846	101723	1638312
5847	101740	1638287
5848	101756	1638254
5849	101774	1638237
5850	101791	1638209
5851	101807	1638176
5852	101825	1638166
5853	101841	1638128
5854	101856	1638080
5855	101873	1638048
5856	101887	1637969
5857	101904	1637949
5858	101918	1637879
5859	101935	1637853
5860	101948	1637772
5861	101966	1637755
5862	101983	1637744
5863	101999	1637700
5864	102015	1637656
5865	102029	1637580
5866	102046	1637566
5867	102061	1637499
5868	102078	1637482
5869	102095	1637460
5870	102111	1637425
5871	102125	1637350
5872	102142	1637317
5873	102158	1637284
5874	102174	1637246
5875	102190	1637212
5876	102206	1637160
5877	102221	1637113
5878	102238	1637083
5879	102253	1637032
5880	102269	1636990
5881	102284	1636936
5882	102299	1636878
5883	102316	1636857
5884	102332	1636818
5885	102348	1636779
5886	102364	1636740
5887	102380	1636703
5888	102395	1636638
5889	102411	1636608
5890	102425	1636537
5891	102442	1636513
5892	102459	1636486
5893	102476	1636453
5894	102490	1636381
5895	102506	1636342
5896	102522	1636301
5897	102537	1636245
5898	102554	1636224
5899	102568	1636164
5900	102584	1636122
5901	102597	1636031
5902	102614	1636001
5903	102628	1635932
5904	102645	1635913
5905	102660	1635862
5906	102675	1635809
5907	102693	1635788
5908	102710	1635775
5909	102726	1635728
5910	102740	1635654
5911	102756	1635613
5912	102770	1635541
5913	102786	1635512
5914	102803	1635489
5915	102819	1635452
5916	102835	1635413
5917	102851	1635360
5918	102867	1635325
5919	102882	1635269
5920	102896	1635207
5921	102914	1635195
5922	102928	1635118
5923	102943	1635071
5924	102957	1635000
5925	102975	1634988
5926	102991	1634955
5927	103007	1634912
5928	103022	1634850
5929	103039	1634825
5930	103054	1634774
5931	103068	1634712
5932	103084	1634670
5933	103098	1634597
5934	103116	1634583
5935	103129	1634504
5936	103145	1634462
5937	103161	1634429
5938	103178	1634395
5939	103190	1634304
5940	103206	1634264
5941	103222	1634220
5942	103239	1634192
5943	103253	1634132
5944	103270	1634099
5945	103284	1634036
5946	103302	1634024
5947	103318	1633983
5948	103331	1633894
5949	103347	1633862
5950	103364	1633834
5951	103381	1633809
5952	103397	1633772
5953	103414	1633758
5954	103431	1633734
5955	103445	1633658
5956	103463	1633642
5957	103477	1633586
5958	103495	1633564
5959	103511	1633533
5960	103527	1633501
5961	103541	1633415
5962	103558	1633404
5963	103575	1633380
5964	103591	1633338
5965	103605	1633265
5966	103622	1633248
5967	103639	1633221
5968	103655	1633186
5969	103672	1633164
5970	103686	1633095
5971	103704	1633083
5972	103721	1633050
5973	103737	1633023
5974	103752	1632961
5975	103769	1632939
5976	103783	1632869
5977	103800	1632841
5978	103815	1632796
5979	103833	1632780
5980	103849	1632741
5981	103865	1632706
5982	103881	1632670
5983	103895	1632593
5984	103911	1632567
5985	103928	1632530
5986	103944	1632501
5987	103961	1632480
5988	103975	1632405
5989	103992	1632378
5990	104009	1632353
5991	104025	1632322
5992	104042	1632296
5993	104058	1632260
5994	104073	1632198
5995	104089	1632171
5996	104102	1632085
5997	104119	1632055
5998	104132	1631970
5999	104149	1631940
6000	104165	1631907
6001	104179	1631840
6002	104197	1631831
6003	104213	1631791
6004	104229	1631759
6005	104243	1631678
6006	104260	1631657
6007	104276	1631619
6008	104290	1631555
6009	104307	1631534
6010	104324	1631512
6011	104340	1631473
6012	104355	1631406
6013	104371	1631374
6014	104384	1631295
6015	104400	1631254
6016	104413	1631171
6017	104430	1631146
6018	104443	1631060
6019	104460	1631033
6020	104476	1631003
6021	104494	1630983
6022	104510	1630952
6023	104526	1630907
6024	104539	1630819
6025	104555	1630789
6026	104568	1630699
6027	104585	1630678
6028	104599	1630610
6029	104617	1630597
6030	104633	1630571
6031	104650	1630544
6032	104667	1630513
6033	104682	1630463
6034	104699	1630434
6035	104713	1630373
6036	104730	1630351
6037	104747	1630319
6038	104763	1630292
6039	104778	1630227
6040	104794	1630198
6041	104808	1630130
6042	104826	1630116
6043	104843	1630090
6044	104859	1630053
6045	104875	1630017
6046	104888	1629939
6047	104904	1629902
6048	104918	1629830
6049	104936	1629816
6050	104952	1629779
6051	104966	1629716
6052	104983	1629690
6053	104999	1629659
6054	105013	1629589
6055	105030	1629562
6056	105045	1629498
6057	105060	1629451
6058	105073	1629361
6059	105090	1629345
6060	105106	1629308
6061	105120	1629240
6062	105137	1629216
6063	105153	1629172
6064	105170	1629156
6065	105187	1629136
6066	105204	1629114
6067	105221	1629079
6068	105236	1629037
6069	105253	1629004
6070	105267	1628945
6071	105284	1628925
6072	105297	1628831
6073	105314	1628814
6074	105330	1628775
6075	105346	1628735
6076	105360	1628664
6077	105377	1628638
6078	105392	1628594
6079	105412	1628608
6080	105430	1628601
6081	105443	1628518
6082	105459	1628489
6083	105475	1628450
6084	105488	1628369
6085	105506	1628356
6086	105522	1628321
6087	105538	1628276
6088	105556	1628269
6089	105573	1628248
6090	105588	1628202
6091	105605	1628166
6092	105621	1628134
6093	105636	1628077
6094	105653	1628057
6095	105670	1628034
6096	105686	1627991
6097	105702	1627957
6098	105717	1627899
6099	105734	1627889
6100	105750	1627847
6101	105764	1627776
6102	105780	1627745
6103	105795	1627688
6104	105814	1627688
6105	105830	1627656
6106	105846	1627620
6107	105862	1627585
6108	105878	1627547
6109	105895	1627514
6110	105910	1627471
6111	105926	1627424
6112	105942	1627397
6113	105958	1627353
6114	105972	1627292
6115	105990	1627283
6116	106007	1627254
6117	106023	1627223
6118	106040	1627197
6119	106057	1627173
6120	106073	1627131
6121	106087	1627066
6122	106104	1627044
6123	106118	1626977
6124	106136	1626963
6125	106152	1626928
6126	106164	1626840
6127	106182	1626818
6128	106195	1626745
6129	106212	1626723
6130	106228	1626686
6131	106242	1626619
6132	106260	1626600
6133	106276	1626570
6134	106293	1626544
6135	106310	1626520
6136	106327	1626497
6137	106344	1626474
6138	106360	1626438
6139	106376	1626411
6140	106392	1626371
6141	106408	1626332
6142	106422	1626258
6143	106439	1626238
6144	106452	1626148
6145	106467	1626109
6146	106482	1626051
6147	106499	1626022
6148	106514	1625977
6149	106531	1625947
6150	106548	1625925
6151	106563	1625882
6152	106577	1625813
6153	106593	1625775
6154	106608	1625713
6155	106624	1625678
6156	106638	1625615
6157	106655	1625590
6158	106669	1625526
6159	106686	1625497
6160	106702	1625467
6161	106718	1625431
6162	106734	1625383
6163	106750	1625352
6164	106766	1625307
6165	106782	1625283
6166	106799	1625256
6167	106816	1625225
6168	106829	1625145
6169	106846	1625119
6170	106861	1625078
6171	106875	1625012
6172	106892	1624982
6173	106906	1624923
6174	106923	1624896
6175	106940	1624864
6176	106955	1624818
6177	106969	1624756
6178	106986	1624730
6179	106999	1624646
6180	107016	1624630
6181	107034	1624620
6182	107051	1624591
6183	107068	1624570
6184	107084	1624542
6185	107101	1624517
6186	107118	1624491
6187	107134	1624453
6188	107149	1624395
6189	107166	1624375
6190	107182	1624337
6191	107197	1624294
6192	107213	1624255
6193	107229	1624213
6194	107244	1624158
6195	107260	1624123
6196	107274	1624066
6197	107291	1624042
6198	107308	1624009
6199	107321	1623931
6200	107338	1623911
6201	107352	1623849
6202	107368	1623813
6203	107382	1623737
6204	107398	1623704
6205	107414	1623659
6206	107430	1623629
6207	107444	1623565
6208	107462	1623554
6209	107477	1623504
6210	107492	1623441
6211	107510	1623443
6212	107527	1623420
6213	107544	1623396
6214	107560	1623357
6215	107576	1623319
6216	107591	1623278
6217	107605	1623201
6218	107622	1623186
6219	107638	1623145
6220	107652	1623081
6221	107669	1623057
6222	107685	1623019
6223	107699	1622957
6224	107715	1622920
6225	107729	1622845
6226	107745	1622816
6227	107762	1622791
6228	107777	1622735
6229	107794	1622720
6230	107810	1622681
6231	107827	1622661
6232	107844	1622639
6233	107859	1622584
6234	107877	1622570
6235	107894	1622546
6236	107910	1622512
6237	107924	1622447
6238	107942	1622437
6239	107957	1622386
6240	107971	1622318
6241	107988	1622299
6242	108002	1622237
6243	108019	1622220
6244	108035	1622173
6245	108050	1622121
6246	108067	1622108
6247	108084	1622077
6248	108100	1622037
6249	108115	1621986
6250	108132	1621971
6251	108148	1621935
6252	108164	1621896
6253	108177	1621822
6254	108194	1621796
6255	108211	1621766
6256	108226	1621726
6257	108242	1621688
6258	108265	1621746
6259	108280	1621693
6260	108297	1621671
6261	108313	1621639
6262	108330	1621615
6263	108346	1621589
6264	108361	1621526
6265	108378	1621509
6266	108391	1621433
6267	108408	1621406
6268	108423	1621350
6269	108440	1621324
6270	108456	1621299
6271	108472	1621261
6272	108487	1621210
6273	108502	1621149
6274	108519	1621130
6275	108535	1621102
6276	108552	1621079
6277	108568	1621037
6278	108583	1620989
6279	108598	1620935
6280	108615	1620909
6281	108631	1620880
6282	108646	1620825
6283	108662	1620795
6284	108676	1620728
6285	108694	1620717
6286	108710	1620671
6287	108724	1620613
6288	108741	1620595
6289	108757	1620550
6290	108772	1620505
6291	108790	1620494
6292	108803	1620410
6293	108820	1620390
6294	108836	1620362
6295	108852	1620322
6296	108867	1620270
6297	108885	1620266
6298	108903	1620252
6299	108919	1620225
6300	108934	1620174
6301	108952	1620154
6302	108968	1620117
6303	108985	1620096
6304	109003	1620090
6305	109018	1620049
6306	109034	1620004
6307	109049	1619959
6308	109067	1619954
6309	109083	1619911
6310	109098	1619854
6311	109115	1619834
6312	109129	1619774
6313	109146	1619756
6314	109163	1619726
6315	109179	1619699
6316	109198	1619706
6317	109214	1619662
6318	109231	1619645
6319	109247	1619613
6320	109262	1619557
6321	109279	1619539
6322	109293	1619469
6323	109310	1619452
6324	109327	1619419
6325	109341	1619358
